"MaB1","Black Sunday","1960","Bava","Massimo Derita","AIP It","HORREUR"
"MaB10","Blood and Black Lace","1964","Bava","Lou Moss","Woolner","SUSPENSE"
"MaB12","Kill, Baby, Kill!","1964","Bava",,,"HORREUR"
"MaB15","Planet of the Vampyres","1965","Bava",,,"HORREUR"
"MaB21","Dange:, Diabolik!","1968","Bava",,,"HORREUR"
"MaB23","Hartchet for the Honeymoon","1969","Bava",,,"HORREUR"
"MaB28","Bay of Blood","1971","Bava",,,"HORREUR"
"MaB30","Antefatto","1972","Bava","Guiseppe Zacciarello","Hallmark","HORREUR"
"MaC1","Valley Girl","1983","Coolidge","Wayne Crawford, Andrew Lane",,"ROMANTIQUE"
"MaC10","Crazy in Love","1992","Coolidge","Loan Stein, Karen Dorr","TNT","ROMANTIQUE"
"MaC11","Lost in Yonkers","1993","Coolidge","Ray Stark","Columbia","COMEDIE"
"MaC12","Angie, I says","1993","Coolidge","Roth",,"COMEDIE"
"MaC4","Glory Days","1987","Coolidge",,,"ROMANTIQUE"
"MaC8","Rambling Rose","1991","Coolidge",,,"ROMANTIQUE"
"MAD10","Paradise","1991","Donoghue",,"Buena Vista","ROMANTIQUE"
"MAF10","Bar Salon","1985","Forcier",,,
"MAF15","An Imaginary Tale","1985","Forcier",,,
"MaG10","Die Blaue Stunde","1992","Gisler","Gisler",,"DRAME,ROMANTIQUE"
"MaH10","Jack the Bear","1993","Herskovitz",,,
"MaH15","Dangerous Beauty","1998","Herskovitz",,,
"MaI10","Frau Rettich, die Czerni, und ich","1998","Imboden",,,"COMEDIE"
"MAk10","Mohammad, Messenger of God","1976","Akkad",,,"BIOGRAPHIQUE"
"MAl13","Lady Chatterley's Lover","1955","M.Allegret","Gilbert Cohen-Seat","Orsay Film","DRAME"
"MAl2","Fanny","1932","M.Allegret",,"Paris",
"MAl5","Zou Zou","1934","M.Allegret",,"Paris","BIOGRAPHIQUE"
"MaM1","A Private Function","1984","Mobray",,,
"MaM2","Out Cold","1989","Mobray",,,
"MaN110","Sweethearts on Parade","1930","Neilan",,,
"MaN30","Rebecca of Sunnybrook Farm","1917","Neilan",,"First National","DRAME"
"MaN40","Dady Long-Legs","1919","Neilan",,,"ROMANTIQUE"
"MaN70","Tess of the D'Ubervilles","1925","Neilan",,,
"MAp14","7+7","1971","Apted?",,,"DOCUMENTAIRE"
"MAp21","21","1978","Apted",,,"DOCUMENTAIRE"
"MAp24","Agatha","1979","Apted","Jarvis Astaire, Gavrik Loosey","Warners, First Artists",
"MAp25","Coal Miner's Daughter","1980","Apted",,,"BIOGRAPHIQUE"
"MAp27","Continental Divide","1981","Apted","Bob Larson","Universal","COMEDIE"
"MAp29","Gorky Park","1983","Apted","Gene Kirkwood, Howard W. Koch jr.","Orion","DRAME"
"MAp34","28 Up","1985","Apted",,,"DOCUMENTAIRE"
"MAp39","Gorillas in the Mist","1988","Apted","Glimcher",,"BIOGRAPHIQUE"
"MAp41","35 Up","1992","Apted",,,"DOCUMENTAIRE"
"MAp42","Thunderheart","1992","Apted",,,"DRAME"
"MAp45","Blink","1994","Apted","David Blocker","NewLine","SUSPENSE"
"MAp47","Nell","1995","Apted",,,"DRAME"
"MAp50","Extreme Measures","1998","Apted","Elizabeth Hurley",,"DRAME, CnR"
"MAp7","7Up","1964","not Apted",,"Granada","DOCUMENTAIRE"
"MAr15","The Green Hat","1928","Arlen",,,
"MaT10","Alias Jimmy Valentine","1915","M.Tourneur","World",,"CnR"
"MaT25","The Pride of the Clan","1917","M.Tourneur",,,"DRAME"
"MaT27","Poor Little Rich Girl","1917","M.Tourneur",,,"DRAME"
"MaT40","Au nom de la loi","1931","M.Tourneur",,,"CnR"
"MAu10","The Story of O","1959","Auger",,,"PORNOGRAPHIQUE"
"MaW10","The Dybbuk","1938","Waszynski",,,
"MB1","The Producers","1968","Mel Brooks","Sidney Glazier","Avco-Embassy, MGM","COMEDIE"
"MB10","Blue Skies Again","1982","Mel Brooks",,,
"MB15","When Things were Rotten","1985","Mel Brooks",,,"COMEDIE"
"MB2","The Twelve Chairs","1970","Mel Brooks","Michael Herzog","UMC","COMEDIE"
"MB20","Life Stinks","1991","Mel Brooks",,,"COMEDIE"
"MB22","Robin Hood: Men in Tights","1993","Mel Brooks",,,"COMEDIE"
"MB3","Blazing Saddles","1974","Mel Brooks","Michael Herzberg","Warners","COMEDIE"
"MB4","Young Frankenstein","1974","Mel Brooks","Michael Gruskoff","Fox","COMEDIE"
"MB5","Silent Movie","1976","Mel Brooks","Michael Hertzberg","Fox",
"MB6","High Anxiety","1978","Mel Brooks","Mel Brooks","Fox","COMEDIE"
"MB9","History of the World Part I","1981","Mel Brooks",,,
"MBa10","Almost a Honeymoon","1931","Banks",,,
"MBa15","Tonight's the Night","1932","Banks",,,
"MBa25","No Limit","1935","Banks",,,
"MBa27","Keep Your Seats Please","1936","Banks","Basil Dean","ATP","COMEDIE"
"MBa32","We're Going to be Rich","1938","Banks",,,
"MBa40","Great Guns","1941","Banks",,,
"MBb10","Demolition Man","1993","Brambilla",,,"ACTION"
"MBb15","Excess Baggage","1997","Brambilla",,,"SUSPENSE"
"MBc10","Araya","1958","Benacerraf",,,"DOCUMENTAIRE"
"MBd10","One Eyed Jacks","1961","Brando","Frank P. Rosenberg","Paramount","WESTERN"
"MBe1","Fists in the Pocket","1965","Bellocchio",,,"DRAME"
"MBe10","Devil in the Flesh","1987","Bellocchio",,,"DRAME,PORNOGRAPHIQUE"
"MBe18","The Conviction","1994","Bellocchio",,,"DRAME"
"MBe2","China is Near","1967","Bellocchio",,,"COMEDIE"
"Mbe22","The Pince of Homburg","1997","Bellocchio",,,
"MBe4","In the Name of the Father","1971","Bellocchio",,,"DRAME"
"MBe5","Salto nel Vuato","1979","Bellocchio",,,
"MBe8","Henry IV","1984","Bellocchio",,,"DRAME"
"MBi10","Indian Summer","1993","Binder",,,"ROMANTIQUE"
"MBl5","Zwei Fische auf dem Trockenen","1985","Blanc",,,"COMEDIE,ROMANTIQUE"
"MBm1","Simon","1980","M.Brickman","Louis A. Stroller, M.Bergman","Warners,Orion","SCIENCE FICTION"
"MBm2","Lovesick","1983","M.Brickman",,,
"MBm3","The Manhattan Project","1985","M.Brickman","Ferren","SFox","SUSPENSE, ROMANTIQUE"
"MBn10","La grande bourgoise","1974","Bolognini",,,"HISTORIQUE, DRAME"
"MBo10","Ultimi Giorni di Pompeii","1960","Bonnard","Paolo Moffa","U.A.","HISTORIQUE"
"MBr10","Beverly Hills Cop","1984","Brest","Don Simpson, Jerry Bruckheimer, Spielberg","Paramount","COMEDIE"
"MBr14","Midnight Run","1988","Brest","Brest",,"COMEDIE"
"MBr19","Scent of a Woman","1992","Brest","Brest","Universal","COMEDIE"
"MBr25","Meet Joe Black","1998","Brest",,,"DRAME"
"MBr5","Going in Style","1979","Brest",,,
"MBu10","Exterminator 2","1984","Buntzman",,"Cannon","HORREUR"
"MBy1","Bad Boys","1995","Bay","Don Simpson , Jerry Bruckheimer",,
"MBy2","The Rock","1996","Bay","Don Simpson, Jerry Bruckheimer","S Hollywood","ACTION"
"MBy5","Armageddon","1998","Bay","Jerry Bruckheimer",,"Disa"
"MC11","Thèresé Ráquin","1953","Carne",,"Paris","Noir"
"MC15","Terrain Vague","1960","Carne",,,
"MC2","Drole de Drames","1937","Carne",,,"DRAME"
"MC3","Quai des Brumes","1938","Carne","Rabinovitch",,"DRAME"
"MC4","Hotel du Nord","1938","Carne",,,
"MC5","Le Jour se Lève","1939","Carne",,"Sigma","DRAME"
"MC6","Les Visiteur du Soir","1942","Carne",,,"FANTASTIQUE"
"MC7","Les Enfants du Paradis","1944","Carne","Fred Orain","Pathé","ROMANTIQUE,Epic"
"MC8","Les Portes de la Nuit","1946","Carne",,,"DRAME"
"MC9","La Marie du Port","1950","Carne","Sacha Gordine",,"ROMANTIQUE,COMEDIE"
"MCa10","Fighting Back","1982","Caulfield",,"Samson Australia","DRAME"
"MCb10","Butterfly","1981","Cimber","Matt Cimber","ParPar",
"MCC12","The Last Days of Pompeii","1935","M.C.Cooper","M.C.Cooper","RKO","Epic"
"MCg10","Derniere heure, edition speciale","1949","deCanonge",,,"CnR"
"MCh1","All the Right Moves","1983","Chapman","Steven Deutsch",,
"MCh2","Stranger's Kiss","1984","Chapman",,,
"MCh5","Hussy","1979","Ma.Chapman",,"Boyd's company","DRAME"
"MCi1","Thunderbolt and Lightfoot","1974","Cimino","Robert Daley","U.A.,Malpaso","ACTION"
"MCi10","Desperate Hours","1989","Cimino","deLaurentiis","MGM","DRAME"
"MCi2","The Deer Hunter","1978","Cimino","Barry Spikins","EMI, Universal","DRAME"
"MCi3","Heaven's Gate","1980","Cimino",,,"WESTERN"
"MCJ1","Scandal","1989","CatonJones","Stephen Woolley","Miramax",
"MCJ10","Memphis Belle","1990","CatonJones","Puttnam, Catherine Wyler","Enigma, Warners","AVENTURE"
"MCJ12","Doc Hollywood","1991","CatonJones",,"Warners","ROMANTIQUE"
"MCJ14","This Boy's Life","1993","CatonJones",,"Warners","BIOGRAPHIQUE"
"MCJ16","Rob Roy","1995","CatonJones","Richard Jackson","SMGM/U.A.","ROMANTIQUE"
"MCJ18","The Jackal","1997","CatonJones",,,"ACTION"
"MCm1","Black Orpheus","1958","Camus","Sacha Gordine","Dispatfilm",
"McR10","The Third Eye","1929","Rogers",,,
"McR40","Busman's Holiday","1936","Rogers",,,
"McR50","Woman to Woman","1946","Rogers",,,
"McR60","The Story of Shirley Yorke","1949","Rogers",,,
"McR80","Johnny on the Spot","1954","Rogers",,,
"McR90","Not a Hope in Hell","1960","Rogers",,,
"MCs10","Love Everlasting","1913","Caserini",,"Artistica Gloria","DRAME"
"MCs2","The Pilgrim's Progress","1912","Caserini",,"Ambrosio","DRAME"
"MCs3","Macbeth","1913","Caserini",,"Cines","DRAME"
"MCy10","The Trojan Women","1971","Cacoyannis",,,"DRAME"
"MCy11","Iphigenia","1976","Cacoyannis",,,"DRAME"
"MCy2","Stella","1955","Cacoyannis",,", U.A.","DRAME"
"MCy3","The Girl in Black","1955","Cacoyannis",,,"DRAME"
"MCy5","Electra","1962","Cacoyannis",,,"DRAME"
"MCy8","Zorba the Greek","1965","Cacoyannis",,,"ACTION"
"MDa10","Yellowbeard","1983","Damski","Carter deHaven jr","Orion",
"MDa5","The Legend of Walks Far Woman","1980","Damski","Gimbel","Welch","WESTERN"
"MdC10","Auntie Mame","1958","daCosta","daCosta","Warners","MUSICAL"
"MdC16","The Music Man","1962","daCosta","daCosta","Warners","MUSICAL"
"MdH10","Sarraounia","1994","Hondo",,,"Epic"
"MDi10","Heaven Help Us","1985","Dinner","Dan Wigutow, Mark Carliner","TriStar,HBO","DRAME"
"MdJ10","Hartverscheurend","1994","deJong","Renee Scholten","Studio Nieuwe Gronden","ROMANTIQUE"
"MDK10","La Sirène des Tropiques","1927","DeKobra",,"Fr",
"MDn10","The Conjugal Bed","1994","Daneliuc",,,"ROMANTIQUE. COMEDIE"
"MdO10","Douro, Fana Fluvial","1931","deOliveira","DeOliveira",,"DOCUMENTAIRE"
"MdO100","No, or the Vain Glory of Command","1990","deOliveira",,,"Avant Garde"
"MdO105","A Divina Comédia","1986","deOliveira",,,"DRAME"
"MdO111","O Dia do Desespero","1992","deOliveira",,,"DOCUMENTAIRE,DRAME"
"MdO115","Vale Abrao","1992","deOliveira",,,"DOCUMENTAIRE,DRAME"
"MdO121","The Letter","1999","deOliveira",,,"ROMANTIQUE"
"MdO30","Aniki-B/'obó","1942","deOliveira",,,"DOCUMENTAIRE"
"MdO60","Acto da Primavera","1962","deOliveira","deOliveira",,"DOCUMENTAIRE"
"MdO62","A Ca{cca","1964","deOliveira","deOliveira",,"DOCUMENTAIRE"
"MdO70","Benilde ou a Virgem Mãe","1975","deOliveira","deOliveira",,"DRAME"
"MdO75","Amor de Perdi{ccão","1978","deOliveira",,,"DRAME"
"MdO81","Francisca","1981","deOliveira",,,"ROMANTIQUE,DRAME"
"MdO85","Sapato de Setim","1985","deOliveira",,,"ROMANTIQUE,DRAME"
"MdO87","O Meu Caso","1986","deOliveira",,,"COMEDIE,DRAME"
"MdV10","Nuit d'ete en Ville","1990","deVille",,,"ROMANTIQUE"
"MdV14","Sweetheart","1992","deVille",,,"ROMANTIQUE"
"MdV5","Le paltoquet","1986","deVille",,,"CnR"
"MDw10","Mina Tannenbaum","1994","Dugowson",,,"DRAME"
"ME100","The Hound of the Baskervilles","1921","Elvey",,,
"ME180","The Lodger","1932","Elvey",,,"SUSPENSE"
"ME200","The Tunnel","1934","Elvey",,,
"ME240","The Spider","1940","Elvey","Victor M. Greene","Admiral","SUSPENSE"
"ME270","Beware of Pity","1946","Elvey",,,
"ME300","My Wife's Lodger","1952","Elvey",,,
"ME40","Nelson","1919","Elvey",,,
"ME60","The Elusive Pimpernel","1912","Elvey",,,
"MeC10","Femme Fatale","1998","Cruper",,,"Porb"
"MeF10","Green Mansions","1959","M.Ferrer","Grainger","MGM, Avon","DRAME"
"MeG10","Diamonds","1976","Golan",,,
"MeG12","Lepke","1977","Golan","Golan","Warners","ACTION"
"MeG15","Eagles Attack at Dawn","1978","Golan",,,
"MeG20","The Magician of Lubin","1979","Golan",,,
"MeG30","Over the Brooklyn Bridge","1983","Golan",,"Golan-Globus","DRAME"
"MeG4","Tevye and his Seven Daughters","1968","Golan",,,
"MeG40","Delta Force","1986","Golan","Golan","Cannon","ACTION"
"MEk10","Carmen","1998","Ek",,"Sweden","MUSICAL"
"MEl10","Lush Life","1994","Elias",,,
"MEl130","Balalava","1928","Elvey",,,
"MEl150","The School for Scandal","1930","Elvey",,,
"MEp10","La Mort du Cygne","1938","M.Epstein",,,
"MEp5","La Maternelle","1933","M.Epstein",,,
"MeS10","Mean Dog Blues","1979","M.Stuart",,,
"MeW30","Lady Frankenstein","1972","M.Welles","Harry Cushing","New World","SCIENCE FICTION"
"MF15","The People vs. Larry Flynt","1996","Forman",,,"BIOGRAPHIQUE"
"MF2","Lasky Jedne Plavovlasky","1965","Forman",,"Barrandov","ROMANTIQUE"
"MF3","Fireman's Ball","1967","Forman",,"Barrandov",
"MF4","Taking Off","1971","Forman",,,
"MF5","One Flew over the Cuckoo's Nest","1975","Forman","Saul Zaentz, Michael Douglas","U.A.","DRAME"
"MF6","Hair","1979","Forman","Lester Persky, Michael Butler","U.A.. CIP","MUSICAL"
"MF7","Ragtime","1981","Forman","deLaurentiis","Paramount, Sunley",
"MF8","Amadeus","1983","Forman","Saul Zaentz","Paramount","BIOGRAPHIQUE"
"MF9","Valmont","1989","Forman",,,"DRAME"
"MFe10","Queen Bee","1963","Ferreri",,,"HORREUR"
"MFe20","Liza","1972","Ferreri",,,
"MFe25","The Grande Bouffe","1973","Ferreri",,,"COMEDIE"
"MFe30","Blowout","1975","Ferreri",,,
"MFe40","Tales of Ordinary Madness","1981","Ferreri",,,"PORNOGRAPHIQUE"
"MFi10","Internal Affairs","1990","Figgis",,,"SUSPENSE"
"MFi15","Mr. Jones","1993","Figgis",,,"ROMANTIQUE,SUSPENSE"
"MFi16","The Browning Version","1994","Figgis","R.Scott, Mimi Polk","Paramount",
"MFi18","Leaving Las Vegas","1996","Figgis",,"SUA","ROMANTIQUE"
"MFi20","One Night Stand","1997","Figgis",,"SNew Line","DRAME"
"MFi22","The Loss of Sexual Innocence","1999","Figgis",,,
"MFi5","Stormy Monday","1988","Figgis",,,
"MFr1","The Reformer and the Redhead","1950","Frank","Panama","MGM",
"MFr13","That Certain Feeling","1956","Frank","Panama",,
"MFr16","L'il Abner","1959","Frank",,,"COMEDIE"
"MFr2","Above and Beyond","1952","Frank","Frank, Pnanama","MGM","BIOGRAPHIQUE"
"MFr20","The Facts of Life","1961","Frank",,,
"MFr23","Road to Hong Kong","1962","Frank",,,
"MFr29","A Touch of Class","1972","Frank","Frank","Avco",
"MFr33","Prisoner of 2nd Avenue","1975","Frank","Melvin Frank","Warners","DRAME, COMEDIE"
"MFr40","Lost and Found","1979","Frank",,,
"MFr5","Knock on Wood","1952","Frank",,"Paramount","COMEDIE"
"MGA10","Demons in the Garden","1982","Aragon",,,
"MGA14","Half of Heaven","1986","Aragon",,,"ROMANTIQUE"
"MGe10","Jennie Gerhardt","1933","Gering","B.P. Schulberg","Paramount","DRAME"
"MGe12","Thirty-Day Princess","1934","Gering",,,"DRAME"
"MGe5","Madame Butterfly","1932","Gering",,"Paramount","DRAME"
"MGe50","Sarumba","1950","Gering",", Gering",,"Ctcxx"
"MgM10","The Incedibly True Adventures of Two Girls n Love","1997","Maggenti",,,
"MGn10","Creepshow 2","1987","Gornick",,,"HORREUR"
"MGo10","Mrs. Dalloway","1997","Gorris","Lisa Katselas Pare, Stephen Bayly","SFirst Look","ROMANTIQUE"
"MGo5","Antonia's Line","1995","Gorris",,,
"MGr10","Hardbodies","1984","M.Griffiths",,,"PORNOGRAPHIQUE"
"MGr15","Hardbodies II","1990","M.Griffiths",,,"PORNOGRAPHIQUE"
"MgT10","Battle Beneath the Earth","1968","Tully","Charles Reynolds","MGM","SCIENCE FICTION"
"MGw1","UN","1988","M.Greenwald",,,"COMEDIE"
"MGw2","The Kill Off","1989","M.Greenwald",,,"WESTERN"
"MGw5","The Ballad of Little Jo","1993","M.Greenwald",,"Fine Line","WESTERN"
"MHa10","Kicked in the Head","1997","M.Harrison",,,"COMEDIE"
"MHe10","Brassed Off","1997","M.Herman",,,"DRAME"
"MHe15","Little Voice","1998","M.Herman",,,"DRAME"
"MHe9","Cinemas d'Europe, Les virtuoses","1997","M.Herman",,,
"MHo10","Flash Gordon","1980","Hodges","deLaurentiis","Universal GB","SCIENCE FICTION"
"MhR1","Boule de Suif","1934","Romm",,,"DRAME"
"MhR10","Lenin in 1918","D:1938","Romm",,,"BIOGRAPHIQUE"
"MhR15","The Russian Question","1948","Romm",,,
"MhR20","Nine Days of One Year","1961","Romm",,,"DRAME"
"MhR25","Ordinary Fascism","1964","Romm",,,
"MhR5","Lenin in October","1937","Romm",,,"BIOGRAPHIQUE"
"MiA11","The Wreck of the Mary Deare","1959","M.Anderson","David Blaustein","MGM","SUSPENSE"
"MiA17","The Quiller Memorandum","1966","M.Anderson",,,
"MiA18","The Shoes of the Fisherman","1968","M.Anderson","George Englund","MGM","DRAME"
"MiA21","Conduct Unbecoming","1975","M.Anderson",,,"DRAME"
"MiA22","Logan's Run","1976","M.Anderson",,,
"MiA24","Dominique is Dead","1979","M.Anderson",,,
"MiA25","Orca the Killer Whale","1979","M.Anderson","Luciano Vincenzoni","Famous films, Dino deLaurentis","HORREUR"
"MiA27","The Martian Chronicles I/II/III","1979","M.Anderson",,,
"MiA35","Murder by Phone","1982","M.Anderson",,,
"MiA6","The Dam Busters","1955","M.Anderson","Robert Clark","ABPC","Epic"
"MiA7","1984","D:1955","M.Anderson",,,"SCIENCE FICTION"
"MiA8","Around the World in 80 Days","1956","M.Anderson","Mike Todd","U.A.","AVENTURE"
"MiB10","Raspad","1989","Belikov","Susam OConnell, Peter O. Almond","Pacific, Lucasfilm","DRAME, DOCUMENTAIRE"
"MiC11","The First Great Train Robbery","1978","M.Crichton","John Foreman","U.A.","ACTION"
"MiC15","Coma","1978","M.Crichton","Martin Erlichman","MGM","SUSPENSE"
"MiC20","Looker","1981","M.Crichton","Howard Jeffrey","Warners","SCIENCE FICTION"
"MiC25","Runaway","1984","M.Crichton",,,"DRAME"
"MiC5","Westworld","1976","M.Crichton","Paul Lazarus III","MGM","SCIENCE FICTION"
"MiD10","Les Violons du Bal","1974","Drach",,,"BIOGRAPHIQUE"
"MiD20","Le pull-over rouge","1974","Drach",,,"BIOGRAPHIQUE"
"MiG11","Crime Doctor's Courage","1944","M.Gordon",,"Columbia","CnR"
"MiG13","Crime Doctor's Warning","1945","M.Gordon",,"Columbia","CnR"
"MiG15","Crime Doctor's Manhunt","1946","M.Gordon",,"Columbia","CnR"
"MiG17","Just Before Dawn","1946","M.Gordon",,"Columbia","CnR"
"MiG19","the Millerson Case","1947","M.Gordon",,"Columbia","CnR"
"MiG21","The Web","1947","M.Gordon",,,
"MiG23","Crime Doctor's Gamble","1948","M.Gordon",,"Columbia","CnR"
"MiG25","Another Part of the Forest","1948","M.Gordon","Jerry Bresler","U-I",
"MiG27","An Act of Murder","1948","M.Gordon","Jerry Bresler","U-I",
"MiG29","Crime Doctor's Diary","1949","M.Gordon",,"Columbia","CnR"
"MiG3","Crime Doctor","1943","M.Gordon",,"Columbia","CnR"
"MiG30","Cyrano de Bergerac","1950","M.Gordon","St.Kramer","U.A.","ROMANTIQUE"
"MiG32","I can get it for you Wholesale","1951","M.Gordon",,,
"MiG35","Pillow Talk","1959","Mi.Gordon","Ross Hunter, Martin Melcher","Universal","ROMANTIQUE"
"MiG39","Move Over, Darling","1963","M.Gordon",,"RFP",
"MiG45","A Very Special Favor","1965","M.Gordon","Robert Arthur","Universal","COMEDIE"
"MiG5","Crime Doctor's Strangest Case","1943","M.Gordon",,"Columbia","CnR"
"MiG50","The Impossible Years","1968","M.Gordon","Weingarten","MGM","COMEDIE"
"MiG7","Crime Doctor's Strangest Case","1943","M.Gordon",,"Columbia","CnR"
"MiG9","Shadows in the Night","1944","M.Gordon",,"Columbia","CnR"
"MiH10","Soapdish","1991","M.Hoffman",,,"COMEDIE"
"MiH18","A Midsummer Nights Dream","1999","M.Hoffman","Leslie Urdang, M.Hoffman","SFox Searchlight","FANTASTIQUE"
"MiJ10","The Bodyguard","1992","M.Jackson","L.Kasdan, Jim Wilson, Kevin Costner","Warners","ACTION"
"MiJ12","Clean Slate","1994","M.Jackson","Richard D. Zanuck, lilli Fini Zanuck","MGM","COMEDIE"
"MiJ15","Volcano","1997","M.Jackson",,,"Disa"
"MiJ5","L.A. Story","1991","M.Jackson","Mario Kassar, Dan Melmick","Tristar, Carolco","FANTASTIQUE"
"MiK1","Butterflies are Free","1972","Katselas",,,
"MiK10","Strangers: The Story of a Mother and Daughter","1979","Katselas",,,
"MiK2","Forty Carats","1973","Katselas",,,
"MiL1","Bleak Moments","1971","Leigh",,,"COMEDIE"
"MiL11","Home Sweet Home","1982","Leigh",,,"COMEDIE"
"MiL12","Meantime","1983","Leigh",,,"COMEDIE"
"MiL14","For Days in July","1984","Leigh",,,"COMEDIE"
"MiL17","The Short and Curlies","1987","Leigh",,,"COMEDIE"
"MiL20","High Hopes","1989","Leigh",,,"COMEDIE"
"MiL22","Life is Sweet","1991","Leigh",,,"ROMANTIQUE,COMEDIE"
"MiL24","Naked","1993","Leigh",,,"ROMANTIQUE"
"MiL28","Secrets & Lies","1995","Leigh",,,"ROMANTIQUE"
"MiL29","Career Girls","1996","Leigh",,,"DRAME"
"MiL4","Nuts in May","1976","Leigh",,,"COMEDIE"
"MiL5","Abigail's Party","1977","Leigh",,,"COMEDIE"
"MiL7","Who's Who","1979","Leigh",,,"COMEDIE"
"MiL9","Grown Ups","1980","Leigh",,,"COMEDIE"
"MiM10","I Got the Hook-Up","1998","M.Martin",,,"COMEDIE"
"MiP10","Extramuros","1985","Picazo",,,"DRAME"
"MiR10","White Mischief","1988","Radford","Simon Perry",,"BIOGRAPHIQUE"
"MiR5","1984","D:1984","Radford","Simon Perry",,"DRAME"
"MiS2","Joanna","1967","Sarne",,,
"MiS3","Myra Breckenridge","1969","Sarne","Robert Fryer","Fox","PORNOGRAPHIQUE,FANTASTIQUE"
"MiT1","Villain","1971","Tuchner",,,
"MiT15","The Misadventures of Mr. Wilt","1990","Tuchner",,,
"MiT3","Mister Quilp","1975","Tuchner",,,"MUSICAL"
"MiT7","The Hunchback of Notre Dame","1981","Tuchner",,,
"MiT8","Trenchcoat","1983","Tuchner",,,
"MiW10","The System","1964","Winner",,,
"MiW12","The Jokers","1966","Winner","Maurice Foster, Ben Arbeid","Universal","SUSPENSE,COMEDIE"
"MiW13","I'll Never Forget Whatshisname","1967","Winner",,,
"MiW16","Lawman","1970","Winner",,,
"MiW18","The Nightcomer","1970","Winner",,,
"MiW20","The Mechanic","1972","Winner",,"U.A.","ACTION"
"MiW21","Chato's Land","1972","Winner","Winner","Scimitar","WESTERN"
"MiW22","Death Wish","1974","Winner","Hal Landers, Bobby Roberts, Michael Winner","Paramount","ACTION"
"MiW23","Won Ton Ton, The Dog Who Saved Hollywood","1976","Winner","David V. Picker","Paramount",
"MiW27","Sentinel","1976","Winner",,,
"MiW30","The Big Sleep","1978","Winner","Elliot Kastner","ITC","SUSPENSE"
"MiW35","The Stone Killer","1980","Winner",,,
"MiW40","Death Wish II","1982","Winner",,,
"MiW43","Wicked Lady","1983","Winner",,"Cannon","COMEDIE"
"MJu10","Office Space","1999","M.Judge",,,"COMEDIE"
"MJu15","All is Routine","19xx","M.Judge",,,
"MKa10","Another Country","1984","Kanievska","Alan Marshall","Fox GB","DRAME"
"MKa15","Il Postino","1995","Kanievska",,"SMiramax","DRAME"
"MKb10","Mobsters","1991","Karbelnikoff",,,"ACTION"
"MkD10","The Childhood of Maxim Gorki","1938","Donskoi",,"Soyuzdetfilm","BIOGRAPHIQUE"
"MkD11","Out in the World","1939","Donskoi",,"Soyuzdetfilm","BIOGRAPHIQUE"
"MkD12","My Universities","1940","Donskoi",,"Soyuzdetfilm","BIOGRAPHIQUE"
"MkD15","How the Steel was Tempered","1942","Donskoi",,,
"MkD17","The Rainbow","1944","Donskoi",,,
"MkD20","The Village teacher","1947","Donskoi",,,
"MkD3","The Pigeon","1929","Donskoi",,,
"MkD30","Mother","1956","Donskoi",,,
"MkD35","Gordeyev's Family","1959","Donskoi",,,
"MkD40","A Mother's Heart","1966","Donskoi",,,
"MkD41","A Mother's Devotion","1967","Donskoi",,,
"MkD47","Nadyezhda","1973","Donskoi",,,
"MkD5","Alien Shore","1930","Donskoi",,,
"MkD7","Fire","1931","Donskoi",,,
"MkG10","Sleepwalker","1992","Garris",,,"HORREUR"
"MkG12","The Stand","1994","Garris",,"ABC","TV"
"MkG15","The Shining","1997","Garris","Mark Carliner","SABC",
"MKh10","Dreams of Hind and Camilla","1988","Khan",,,
"MKi10","Dangerous Toys","1991","Kitrosser","Richard N. Gladstein, Brian Yuzna","Still Silent Films","HORREUR"
"MkJ10","Cosi","1996","M.Joffe",,,
"MkJ11","The Matchmaker","1997","M.Joffe",,,"ROMANTIQUE, COMEDIE"
"MkK10","Berkeley in the Sixties","1969","Kitchell",,,"DOCUMENTAIRE"
"MKl10","Ostkreuz","1991","Klier",,,
"MKo10","Town Alive","1985","Koike",,,
"MkP1","Afraid of the Dark","1992","M.Peploe",,,"HORREUR"
"MkR10","Murder Ordained","1987","Rob","Phil Parslow","SInterscope","DRAME, BIOGRAPHIQUE"
"MkS10","A Far Off Place","1993","Salomon",,"Disney","AVENTURE"
"MkT10","Mr. Jones","1994","Trayger","Alan Greisman, Devra Greenfield","Tristar","ROMANTIQUE"
"MKv10","Their Kingdom","1928","Kalatozov",,,
"MKv15","Salt for Sventia","1930","Kalatozov",,,
"MKv20","A Nail in a Boat","1932","Kalatozov",,,
"MKv30","The Conspiracy of the Doomed","1950","Kalatozov",,,
"MKv35","The Cranes are Flying","1957","Kalatozov",,,
"MKv40","The Unsent Letter","1960","Kalatozov",,,
"MKv45","I am Cuba","1964","Kalatozov",,,
"MKv50","The Red Tent","1969","Kalatozov",,,
"ML1","Cradle Song","1933","Leisen",,,
"ML10","Easy Living","1937","Leisen",,,"ROMANTIQUE COMEDIE"
"ML12","The Big Broadcast of 1938","D:1938","Leisen","Harlan Thompson","Paramount","MUSICAL"
"ML13","Midnight","1939","Leisen","Hornblow","Paramount","ROMANTIQUE"
"ML14","Remember the Night","1940","Leisen","Leisen","Paramount",
"ML15","Arise, My Love","1940","Leisen","Arthur Hornblow jr.","Paramount",
